ano,categoria,setor_detalhado,ganho_medio_mensal
2008,09. Ignorado,"A. Agricultura, produção animal, caça, floresta e pesca",734.7
2008,09. Ignorado,B. Indústrias extrativas,934.5
2008,09. Ignorado,C. Indústrias transformadoras,840.8
2008,09. Ignorado,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",1307.7
2008,09. Ignorado,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",960.9
2008,09. Ignorado,F. Construção,782.5
2008,09. Ignorado,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",723.5
2008,09. Ignorado,H. Transportes e armazenagem,965.9
2008,09. Ignorado,"I. Alojamento, restauração e similares",584.1
2008,09. Ignorado,J. Atividades de informação e de comunicação,1424.8
2008,09. Ignorado,K. Atividades financeiras e de seguros,1443.7
2008,09. Ignorado,L. Atividades imobiliárias,760.7
2008,09. Ignorado,"M. Atividades de consultoria, científicas, técnicas e similares",939.9
2008,09. Ignorado,N. Atividades administrativas e dos serviços de apoio,749.2
2008,09. Ignorado,"O. Administração Pública e Defesa, e Segurança Social obrigatória",815.1
2008,09. Ignorado,P. Educação,747.1
2008,09. Ignorado,Q. Atividades de saúde humana e apoio  social,792.0
2008,09. Ignorado,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",1076.8
2008,09. Ignorado,S. Outras atividades de serviços,824.3
2008,09. Ignorado,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,1872.4
2009,01. Quadros superiores,"A. Agricultura, produção animal, caça, floresta e pesca",1774.0
2009,01. Quadros superiores,B. Indústrias extrativas,2492.9
2009,01. Quadros superiores,C. Indústrias transformadoras,2662.4
2009,01. Quadros superiores,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",3787.0
2009,01. Quadros superiores,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",2447.6
2009,01. Quadros superiores,F. Construção,2236.6
2009,01. Quadros superiores,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",2402.5
2009,01. Quadros superiores,H. Transportes e armazenagem,3374.1
2009,01. Quadros superiores,"I. Alojamento, restauração e similares",1676.7
2009,01. Quadros superiores,J. Atividades de informação e de comunicação,2745.5
2009,01. Quadros superiores,K. Atividades financeiras e de seguros,3916.6
2009,01. Quadros superiores,L. Atividades imobiliárias,2166.8
2009,01. Quadros superiores,"M. Atividades de consultoria, científicas, técnicas e similares",2266.1
2009,01. Quadros superiores,N. Atividades administrativas e dos serviços de apoio,2556.6
2009,01. Quadros superiores,"O. Administração Pública e Defesa, e Segurança Social obrigatória",2435.2
2009,01. Quadros superiores,P. Educação,1760.7
2009,01. Quadros superiores,Q. Atividades de saúde humana e apoio  social,1950.1
2009,01. Quadros superiores,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",2451.0
2009,01. Quadros superiores,S. Outras atividades de serviços,1931.6
2009,01. Quadros superiores,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,2686.3
2009,02. Quadros médios,"A. Agricultura, produção animal, caça, floresta e pesca",1462.5
2009,02. Quadros médios,B. Indústrias extrativas,2028.9
2009,02. Quadros médios,C. Indústrias transformadoras,1832.3
2009,02. Quadros médios,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",2971.9
2009,02. Quadros médios,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",2035.0
2009,02. Quadros médios,F. Construção,1693.2
2009,02. Quadros médios,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",1666.7
2009,02. Quadros médios,H. Transportes e armazenagem,2927.5
2009,02. Quadros médios,"I. Alojamento, restauração e similares",1254.5
2009,02. Quadros médios,J. Atividades de informação e de comunicação,1867.6
2009,02. Quadros médios,K. Atividades financeiras e de seguros,2763.3
2009,02. Quadros médios,L. Atividades imobiliárias,1602.2
2009,02. Quadros médios,"M. Atividades de consultoria, científicas, técnicas e similares",1376.2
2009,02. Quadros médios,N. Atividades administrativas e dos serviços de apoio,1542.4
2009,02. Quadros médios,"O. Administração Pública e Defesa, e Segurança Social obrigatória",1778.9
2009,02. Quadros médios,P. Educação,1438.2
2009,02. Quadros médios,Q. Atividades de saúde humana e apoio  social,1353.8
2009,02. Quadros médios,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",1643.2
2009,02. Quadros médios,S. Outras atividades de serviços,1449.9
2009,02. Quadros médios,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,1462.2
2009,"03. Encarregados, contra mestres e chefes de equipa","A. Agricultura, produção animal, caça, floresta e pesca",1052.5
2009,"03. Encarregados, contra mestres e chefes de equipa",B. Indústrias extrativas,1446.0
2009,"03. Encarregados, contra mestres e chefes de equipa",C. Indústrias transformadoras,1329.3
2009,"03. Encarregados, contra mestres e chefes de equipa","D. Eletricidade, gás, vapor, água quente e fria e ar frio",3178.1
2009,"03. Encarregados, contra mestres e chefes de equipa","E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",1358.7
2009,"03. Encarregados, contra mestres e chefes de equipa",F. Construção,1218.4
2009,"03. Encarregados, contra mestres e chefes de equipa","G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",1348.1
2009,"03. Encarregados, contra mestres e chefes de equipa",H. Transportes e armazenagem,1636.1
2009,"03. Encarregados, contra mestres e chefes de equipa","I. Alojamento, restauração e similares",1160.3
2009,"03. Encarregados, contra mestres e chefes de equipa",J. Atividades de informação e de comunicação,1919.5
2009,"03. Encarregados, contra mestres e chefes de equipa",K. Atividades financeiras e de seguros,2185.2
2009,"03. Encarregados, contra mestres e chefes de equipa",L. Atividades imobiliárias,1137.0
2009,"03. Encarregados, contra mestres e chefes de equipa","M. Atividades de consultoria, científicas, técnicas e similares",1622.4
2009,"03. Encarregados, contra mestres e chefes de equipa",N. Atividades administrativas e dos serviços de apoio,1259.0
2009,"03. Encarregados, contra mestres e chefes de equipa","O. Administração Pública e Defesa, e Segurança Social obrigatória",1084.5
2009,"03. Encarregados, contra mestres e chefes de equipa",P. Educação,1154.9
2009,"03. Encarregados, contra mestres e chefes de equipa",Q. Atividades de saúde humana e apoio  social,954.4
2009,"03. Encarregados, contra mestres e chefes de equipa","R. Atividades artísticas, de espetáculos, desportivas e recreativas",1389.6
2009,"03. Encarregados, contra mestres e chefes de equipa",S. Outras atividades de serviços,1137.2
2009,"03. Encarregados, contra mestres e chefes de equipa",U. Atividades dos organismos internacionais e outras instituições extra-territoriais,0.0
2009,04. Profissionais altamente qualificados,"A. Agricultura, produção animal, caça, floresta e pesca",1129.9
2009,04. Profissionais altamente qualificados,B. Indústrias extrativas,1426.9
2009,04. Profissionais altamente qualificados,C. Indústrias transformadoras,1340.9
2009,04. Profissionais altamente qualificados,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",2402.3
2009,04. Profissionais altamente qualificados,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",1574.9
2009,04. Profissionais altamente qualificados,F. Construção,1274.8
2009,04. Profissionais altamente qualificados,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",1409.1
2009,04. Profissionais altamente qualificados,H. Transportes e armazenagem,1677.9
2009,04. Profissionais altamente qualificados,"I. Alojamento, restauração e similares",793.9
2009,04. Profissionais altamente qualificados,J. Atividades de informação e de comunicação,1821.4
2009,04. Profissionais altamente qualificados,K. Atividades financeiras e de seguros,2040.7
2009,04. Profissionais altamente qualificados,L. Atividades imobiliárias,1145.2
2009,04. Profissionais altamente qualificados,"M. Atividades de consultoria, científicas, técnicas e similares",1387.5
2009,04. Profissionais altamente qualificados,N. Atividades administrativas e dos serviços de apoio,1147.1
2009,04. Profissionais altamente qualificados,"O. Administração Pública e Defesa, e Segurança Social obrigatória",1575.0
2009,04. Profissionais altamente qualificados,P. Educação,1102.0
2009,04. Profissionais altamente qualificados,Q. Atividades de saúde humana e apoio  social,1047.3
2009,04. Profissionais altamente qualificados,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",1527.5
2009,04. Profissionais altamente qualificados,S. Outras atividades de serviços,1243.9
2009,04. Profissionais altamente qualificados,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,3782.8
2009,05. Profissionais qualificados,"A. Agricultura, produção animal, caça, floresta e pesca",785.4
2009,05. Profissionais qualificados,B. Indústrias extrativas,959.1
2009,05. Profissionais qualificados,C. Indústrias transformadoras,800.5
2009,05. Profissionais qualificados,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",2039.8
2009,05. Profissionais qualificados,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",1035.4
2009,05. Profissionais qualificados,F. Construção,774.7
2009,05. Profissionais qualificados,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",810.6
2009,05. Profissionais qualificados,H. Transportes e armazenagem,1012.7
2009,05. Profissionais qualificados,"I. Alojamento, restauração e similares",659.6
2009,05. Profissionais qualificados,J. Atividades de informação e de comunicação,1202.2
2009,05. Profissionais qualificados,K. Atividades financeiras e de seguros,1517.4
2009,05. Profissionais qualificados,L. Atividades imobiliárias,802.8
2009,05. Profissionais qualificados,"M. Atividades de consultoria, científicas, técnicas e similares",901.4
2009,05. Profissionais qualificados,N. Atividades administrativas e dos serviços de apoio,884.9
2009,05. Profissionais qualificados,"O. Administração Pública e Defesa, e Segurança Social obrigatória",793.2
2009,05. Profissionais qualificados,P. Educação,766.5
2009,05. Profissionais qualificados,Q. Atividades de saúde humana e apoio  social,731.7
2009,05. Profissionais qualificados,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",1692.9
2009,05. Profissionais qualificados,S. Outras atividades de serviços,715.7
2009,05. Profissionais qualificados,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,1622.0
2009,06. Profissionais semi qualificados,"A. Agricultura, produção animal, caça, floresta e pesca",619.5
2009,06. Profissionais semi qualificados,B. Indústrias extrativas,875.2
2009,06. Profissionais semi qualificados,C. Indústrias transformadoras,675.9
2009,06. Profissionais semi qualificados,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",1594.1
2009,06. Profissionais semi qualificados,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",735.5
2009,06. Profissionais semi qualificados,F. Construção,669.8
2009,06. Profissionais semi qualificados,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",656.4
2009,06. Profissionais semi qualificados,H. Transportes e armazenagem,1083.0
2009,06. Profissionais semi qualificados,"I. Alojamento, restauração e similares",594.6
